continentEnglishName,countryEnglishName,provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,cityEnglishName,city_zipCode,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
Asia,China,Shanghai,310000,350,0,324,3,Chongming District,310151,4,0,4,0,2020/3/14 9:48
Asia,China,Shanghai,310000,350,0,324,3,Area not defined,0,0,0,0,2,2020/3/14 9:48
Asia,China,Guangdong,440000,1356,0,1299,8,Shenzhen,440300,420,0,395,3,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Guangzhou,440100,347,0,330,1,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Foshan,440600,84,0,78,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Zhongshan,442000,68,0,64,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Dongguan,441900,100,0,96,1,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Shantou,440500,25,0,24,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Zhuhai,440400,98,0,97,1,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Huizhou,441300,62,0,62,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Jiangmen,440700,23,0,23,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Zhanjiang,440800,22,0,22,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Zhaoqing,441200,19,0,18,1,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Meizhou,441400,16,0,16,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Yangjiang,441700,14,0,14,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Maoming,440900,14,0,14,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Qingyuan,441800,12,0,12,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Shaoguan,440200,10,0,9,1,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Jieyang,445200,8,0,8,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Shanwei,441500,5,0,5,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Chaozhou,445100,5,0,5,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Heyuan,441600,4,0,4,0,2020/3/14 9:10
Asia,China,Guangdong,440000,1356,0,1299,8,Area not defined,0,0,0,3,0,2020/3/14 9:10
Asia,China,Shandong,370000,760,0,740,7,Jining,370800,260,0,254,0,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Dezhou,371400,37,0,33,2,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Qingdao,370200,61,0,59,1,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Linyi,371300,49,0,48,0,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Jinan,370100,47,0,46,0,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Zibo,370300,30,0,28,1,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,,0,1,0,0,0,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Yantai,370600,47,0,47,0,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Weifang,370700,44,0,44,0,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Weihai,371000,38,0,37,1,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Liaocheng,371500,38,0,38,0,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Tai'an,370900,35,0,33,2,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Zaozhuang,370400,24,0,24,0,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Heze,371700,18,0,18,0,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Rizhao,371100,16,0,16,0,2020/3/14 8:52
Asia,China,Shandong,370000,760,0,740,7,Binzhou,371600,15,0,15,0,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Changsha,430100,242,0,238,2,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Yueyang,430600,156,0,153,1,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Zhuzhou,430200,80,0,79,0,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Shaoyang,430500,102,0,101,1,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Changde,430700,82,0,82,0,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Loudi,431300,76,0,76,0,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Yiyang,430900,60,0,60,0,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Hengyang,430400,48,0,48,0,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Yongzhou,431100,44,0,44,0,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Huaihua,431200,40,0,40,0,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Chenzhou,431000,39,0,39,0,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Xiangtan,430300,36,0,36,0,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Xiangxi,433100,8,0,8,0,2020/3/14 8:52
Asia,China,Hunan,430000,1018,0,1009,4,Zhangjiajie,430800,5,0,5,0,2020/3/14 8:52
Asia,China,Guizhou,520000,146,0,143,2,Guiyang,520100,36,0,34,1,2020/3/14 8:52
Asia,China,Guizhou,520000,146,0,143,2,Zunyi,520300,32,0,32,0,2020/3/14 8:52
Asia,China,Guizhou,520000,146,0,143,2,Bijie,520500,23,0,23,0,2020/3/14 8:52
Asia,China,Guizhou,520000,146,0,143,2,Qiannan,522700,17,0,17,0,2020/3/14 8:52
Asia,China,Guizhou,520000,146,0,143,2,Liupanshui,520200,10,0,9,1,2020/3/14 8:52
Asia,China,Guizhou,520000,146,0,143,2,Tongren,520600,10,0,10,0,2020/3/14 8:52
Asia,China,Guizhou,520000,146,0,143,2,Qiandongnan,522600,10,0,10,0,2020/3/14 8:52
Asia,China,Guizhou,520000,146,0,143,2,Anshun,520400,4,0,4,0,2020/3/14 8:52
Asia,China,Guizhou,520000,146,0,143,2,Qianxinan,522300,4,0,4,0,2020/3/14 8:52
Asia,China,Sichuan,510000,539,0,510,3,Chengdu,510100,144,0,121,3,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Bazhong,511900,24,0,21,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Garzê Tibetan Autonomous Prefecture,513300,78,0,76,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Meishan,511400,8,0,7,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Dazhou,511700,42,0,42,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Nanchong,511300,39,0,39,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Guang'an,511600,30,0,30,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Luzhou,510500,24,0,24,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Mianyang,510700,22,0,22,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Neijiang,511000,22,0,22,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Deyang,510600,18,0,18,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Suining,510900,17,0,17,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Panzhihua,510400,16,0,16,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Liangshan Yi Autonomous Prefecture,513400,13,0,13,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Yibin,511500,12,0,12,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Zigong,510300,9,0,9,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Ya'an,511800,7,0,7,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Guangyuan,510800,6,0,6,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Ziyang,512000,4,0,4,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Leshan,511100,3,0,3,0,2020/3/14 8:38
Asia,China,Sichuan,510000,539,0,510,3,Ngawa Tibetan and Qiang Autonomous Prefecture,513200,1,0,1,0,2020/3/14 8:38
Asia,China,Liaoning,210000,125,0,113,1,Dandong,210600,11,0,7,0,2020/3/14 8:09
Asia,China,Liaoning,210000,125,0,113,1,Shenyang,210100,28,0,26,0,2020/3/14 8:09
Asia,China,Liaoning,210000,125,0,113,1,Dalian,210200,19,0,17,0,2020/3/14 8:09
Asia,China,Liaoning,210000,125,0,113,1,Huludao,211400,12,0,9,1,2020/3/14 8:09
Asia,China,Liaoning,210000,125,0,113,1,Chaoyang,211300,6,0,5,0,2020/3/14 8:09
Asia,China,Liaoning,210000,125,0,113,1,Jinzhou,210700,12,0,12,0,2020/3/14 8:09
Asia,China,Liaoning,210000,125,0,113,1,Panjin,211100,11,0,11,0,2020/3/14 8:09
Asia,China,Liaoning,210000,125,0,113,1,Fuxin,210900,8,0,8,0,2020/3/14 8:09
Asia,China,Liaoning,210000,125,0,113,1,Tieling,211200,7,0,7,0,2020/3/14 8:09
Asia,China,Liaoning,210000,125,0,113,1,Anshan,210300,4,0,4,0,2020/3/14 8:09
Asia,China,Liaoning,210000,125,0,113,1,Benxi,210500,3,0,3,0,2020/3/14 8:09
Asia,China,Liaoning,210000,125,0,113,1,Liaoyang,211000,3,0,3,0,2020/3/14 8:09
Asia,China,Liaoning,210000,125,0,113,1,Yingkou,210800,1,0,1,0,2020/3/14 8:09
Asia,China,Heilongjiang,230000,482,0,447,13,Harbin,230100,198,0,186,4,2020/3/14 8:07
Asia,China,Heilongjiang,230000,482,0,447,13,Shuangyashan,230500,52,0,47,3,2020/3/14 8:07
Asia,China,Heilongjiang,230000,482,0,447,13,Suihua,231200,47,0,41,4,2020/3/14 8:07
Asia,China,Heilongjiang,230000,482,0,447,13,Qiqihar,230200,43,0,40,1,2020/3/14 8:07
Asia,China,Heilongjiang,230000,482,0,447,13,Daqing,230600,26,0,23,1,2020/3/14 8:07
Asia,China,Heilongjiang,230000,482,0,447,13,Jixi,230300,46,0,45,0,2020/3/14 8:07
Asia,China,Heilongjiang,230000,482,0,447,13,Qitaihe,230900,17,0,16,0,2020/3/14 8:07
Asia,China,Heilongjiang,230000,482,0,447,13,Mudanjiang,231000,15,0,14,0,2020/3/14 8:07
Asia,China,Heilongjiang,230000,482,0,447,13,Heihe,231100,14,0,13,0,2020/3/14 8:07
Asia,China,Heilongjiang,230000,482,0,447,13,Hegang,230400,5,0,4,0,2020/3/14 8:07
Asia,China,Heilongjiang,230000,482,0,447,13,Daxinganling,232700,3,0,2,0,2020/3/14 8:07
Asia,China,Heilongjiang,230000,482,0,447,13,Jiamusi,230800,15,0,15,0,2020/3/14 8:07
Asia,China,Heilongjiang,230000,482,0,447,13,Yichun,230700,1,0,1,0,2020/3/14 8:07
Asia,China,Chongqing,500000,576,0,566,6,Qijiang District,500110,23,0,22,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Changshou District,500115,22,0,21,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Dazu District,500111,14,0,13,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Rongchang District,500153,9,0,8,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Wanzhou District,500101,118,0,114,4,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Jiangbei District,500105,28,0,28,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Yunyang County,500235,25,0,25,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Hechuan District,500117,23,0,23,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Fengjie County,500236,22,0,22,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Jiulongpo District,500107,21,0,20,1,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Kaizhou District,500154,21,0,20,1,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Zhong County,500233,21,0,21,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Yuzhong District,500103,20,0,20,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Dianjiang County,500231,20,0,20,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Tongnan District,500152,18,0,18,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Yubei District,500112,17,0,17,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Liangjiang New Area,-1,17,0,17,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Nan'an District,500108,15,0,15,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Shizhu Tujia Autonomous County,500240,15,0,15,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Wuxi County,500238,14,0,14,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Tongliang District,500151,10,0,10,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Fengdu County,500230,10,0,10,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Wushan County,500237,10,0,10,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Shapingba District,500106,9,0,9,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Bishan District,500120,9,0,9,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Dadukou District,500104,7,0,7,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Banan District,500113,6,0,6,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Fuling District,500102,5,0,5,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Yongchuan District,500118,5,0,5,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Jiangjin District,500116,4,0,4,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Liangping District,500155,4,0,4,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Chongqing High-tech Zone,0,4,0,4,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Qianjiang Tujia and Miao Autonomous County,500114,2,0,2,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Chengkou County,500229,2,0,2,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Pengshui Miao and Tujia Autonomous County,500243,2,0,2,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Wulong District,500156,1,0,1,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Xiushan Tujia and Miao Autonomous County,500241,1,0,1,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Youyang Tujia and Miao Autonomous County,0,1,0,1,0,2020/3/14 7:08
Asia,China,Chongqing,500000,576,0,566,6,Wansheng District,0,1,0,1,0,2020/3/14 7:08
Asia,China,Hong Kong,810000,134,0,77,4,,,,,,,2020/3/13 20:50
Asia,China,Hong Kong,810000,134,0,78,4,,,,,,,2020/3/13 19:45
Asia,China,Guangdong,440000,1356,0,1296,8,Shenzhen,440300,420,0,395,3,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Guangzhou,440100,347,0,330,1,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Foshan,440600,84,0,78,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Zhongshan,442000,68,0,64,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Dongguan,441900,100,0,96,1,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Shantou,440500,25,0,24,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Zhuhai,440400,98,0,97,1,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Huizhou,441300,62,0,62,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Jiangmen,440700,23,0,23,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Zhanjiang,440800,22,0,22,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Zhaoqing,441200,19,0,18,1,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Meizhou,441400,16,0,16,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Yangjiang,441700,14,0,14,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Maoming,440900,14,0,14,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Qingyuan,441800,12,0,12,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Shaoguan,440200,10,0,9,1,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Jieyang,445200,8,0,8,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Shanwei,441500,5,0,5,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Chaozhou,445100,5,0,5,0,2020/3/13 19:41
Asia,China,Guangdong,440000,1356,0,1296,8,Heyuan,441600,4,0,4,0,2020/3/13 19:41
Asia,China,Sichuan,510000,539,0,503,3,Chengdu,510100,144,0,115,3,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Bazhong,511900,24,0,21,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Garzê Tibetan Autonomous Prefecture,513300,78,0,76,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Guang'an,511600,30,0,29,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Meishan,511400,8,0,7,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Dazhou,511700,42,0,42,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Nanchong,511300,39,0,39,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Luzhou,510500,24,0,24,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Mianyang,510700,22,0,22,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Neijiang,511000,22,0,22,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Deyang,510600,18,0,18,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Suining,510900,17,0,17,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Panzhihua,510400,16,0,16,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Liangshan Yi Autonomous Prefecture,513400,13,0,13,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Yibin,511500,12,0,12,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Zigong,510300,9,0,9,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Ya'an,511800,7,0,7,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Guangyuan,510800,6,0,6,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Ziyang,512000,4,0,4,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Leshan,511100,3,0,3,0,2020/3/13 18:03
Asia,China,Sichuan,510000,539,0,503,3,Ngawa Tibetan and Qiang Autonomous Prefecture,513200,1,0,1,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,,0,8,0,0,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,People from other cities,-1,111,0,106,1,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Pudong District,310115,61,0,59,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Baoshan District,310113,21,0,19,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Jiading District,310114,9,0,7,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Xuhui District,310104,18,0,17,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Jing'an District,310106,16,0,15,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Huangpu District,310101,6,0,5,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Minhang District,310112,19,0,19,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Songjiang District,310117,14,0,14,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Changning District,310105,13,0,13,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Putuo District,310107,11,0,11,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Yangpu District,310110,9,0,9,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Fengxian District,310120,9,0,9,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Hongkou District,310109,7,0,7,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Qingpu District,310118,6,0,6,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Jinshan District,310116,4,0,4,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Chongming District,310151,4,0,4,0,2020/3/13 18:03
Asia,China,Shanghai,310000,346,0,324,3,Area not defined,0,0,0,0,2,2020/3/13 18:03
Asia,China,Taiwan,710000,50,0,20,1,,,,,,,2020/3/13 17:23
Asia,China,Shanxi,140000,133,0,133,0,Jinzhong,140700,37,0,37,0,2020/3/13 16:56
Asia,China,Shanxi,140000,133,0,133,0,Taiyuan,140100,20,0,20,0,2020/3/13 16:56
Asia,China,Shanxi,140000,133,0,133,0,Yuncheng,140800,19,0,19,0,2020/3/13 16:56
Asia,China,Shanxi,140000,133,0,133,0,Datong,140200,12,0,12,0,2020/3/13 16:56
Asia,China,Shanxi,140000,133,0,133,0,Jincheng,140500,10,0,10,0,2020/3/13 16:56
Asia,China,Shanxi,140000,133,0,133,0,Changzhi,140400,8,0,8,0,2020/3/13 16:56
Asia,China,Shanxi,140000,133,0,133,0,Shuozhou,140600,8,0,8,0,2020/3/13 16:56
Asia,China,Shanxi,140000,133,0,133,0,Xinzhou,140900,7,0,7,0,2020/3/13 16:56
Asia,China,Shanxi,140000,133,0,133,0,Lüliang,141100,6,0,6,0,2020/3/13 16:56
Asia,China,Shanxi,140000,133,0,133,0,Yangquan,140300,4,0,4,0,2020/3/13 16:56
Asia,China,Shanxi,140000,133,0,133,0,Linfen,141000,2,0,2,0,2020/3/13 16:56
Asia,China,Shanghai,310000,346,0,323,3,,0,8,0,0,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,People from other cities,-1,111,0,106,1,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Pudong District,310115,61,0,58,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Baoshan District,310113,21,0,19,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Jiading District,310114,9,0,7,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Xuhui District,310104,18,0,17,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Jing'an District,310106,16,0,15,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Huangpu District,310101,6,0,5,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Minhang District,310112,19,0,19,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Songjiang District,310117,14,0,14,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Changning District,310105,13,0,13,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Putuo District,310107,11,0,11,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Yangpu District,310110,9,0,9,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Fengxian District,310120,9,0,9,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Hongkou District,310109,7,0,7,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Qingpu District,310118,6,0,6,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Jinshan District,310116,4,0,4,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Chongming District,310151,4,0,4,0,2020/3/13 16:51
Asia,China,Shanghai,310000,346,0,323,3,Area not defined,0,0,0,0,2,2020/3/13 16:51
Asia,China,Sichuan,510000,539,0,502,3,Chengdu,510100,144,0,115,3,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Bazhong,511900,24,0,21,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Garzê Tibetan Autonomous Prefecture,513300,78,0,76,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Guang'an,511600,30,0,29,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Mianyang,510700,22,0,21,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Meishan,511400,8,0,7,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Dazhou,511700,42,0,42,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Nanchong,511300,39,0,39,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Luzhou,510500,24,0,24,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Neijiang,511000,22,0,22,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Deyang,510600,18,0,18,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Suining,510900,17,0,17,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Panzhihua,510400,16,0,16,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Liangshan Yi Autonomous Prefecture,513400,13,0,13,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Yibin,511500,12,0,12,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Zigong,510300,9,0,9,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Ya'an,511800,7,0,7,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Guangyuan,510800,6,0,6,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Ziyang,512000,4,0,4,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Leshan,511100,3,0,3,0,2020/3/13 16:47
Asia,China,Sichuan,510000,539,0,502,3,Ngawa Tibetan and Qiang Autonomous Prefecture,513200,1,0,1,0,2020/3/13 16:47
Asia,China,Hunan,430000,1018,0,1005,4,Changsha,430100,242,0,236,2,2020/3/13 16:47
Asia,China,Hunan,430000,1018,0,1005,4,Yueyang,430600,156,0,153,1,2020/3/13 16:47
Asia,China,Hunan,430000,1018,0,1005,4,Shaoyang,430500,102,0,100,1,2020/3/13 16:47
